location_id,sensing_datetime,direction_1,direction_2,total_count,density_level,rolling_5min,hour,minute,day_of_week,is_weekend
1,2026-08-03 00:00:00+10:00,4,0,4,Low,4.0,0,0,Monday,False
1,2026-08-03 00:05:00+10:00,1,0,1,Low,2.5,0,5,Monday,False
1,2026-08-03 00:06:00+10:00,0,1,1,Low,2.0,0,6,Monday,False
1,2026-08-03 00:07:00+10:00,0,2,2,Low,2.0,0,7,Monday,False
1,2026-08-03 00:08:00+10:00,0,1,1,Low,1.8,0,8,Monday,False
1,2026-08-03 00:09:00+10:00,2,0,2,Low,1.4,0,9,Monday,False
1,2026-08-03 00:11:00+10:00,0,1,1,Low,1.4,0,11,Monday,False
1,2026-08-03 00:14:00+10:00,1,2,3,Low,1.8,0,14,Monday,False
1,2026-08-03 00:16:00+10:00,1,0,1,Low,1.6,0,16,Monday,False
1,2026-08-03 00:17:00+10:00,0,1,1,Low,1.6,0,17,Monday,False
1,2026-08-03 00:19:00+10:00,0,1,1,Low,1.4,0,19,Monday,False
1,2026-08-03 00:20:00+10:00,0,2,2,Low,1.6,0,20,Monday,False
1,2026-08-03 00:22:00+10:00,0,1,1,Low,1.2,0,22,Monday,False
1,2026-08-03 00:23:00+10:00,1,1,2,Low,1.4,0,23,Monday,False
1,2026-08-03 00:24:00+10:00,3,0,3,Low,1.8,0,24,Monday,False
1,2026-08-03 00:28:00+10:00,0,1,1,Low,1.8,0,28,Monday,False
1,2026-08-03 00:31:00+10:00,1,0,1,Low,1.6,0,31,Monday,False
1,2026-08-03 00:32:00+10:00,0,1,1,Low,1.6,0,32,Monday,False
1,2026-08-03 00:35:00+10:00,0,1,1,Low,1.4,0,35,Monday,False
1,2026-08-03 00:36:00+10:00,0,2,2,Low,1.2,0,36,Monday,False
1,2026-08-03 00:43:00+10:00,0,1,1,Low,1.2,0,43,Monday,False
1,2026-08-03 00:45:00+10:00,1,1,2,Low,1.4,0,45,Monday,False
1,2026-08-03 00:47:00+10:00,2,0,2,Low,1.6,0,47,Monday,False
1,2026-08-03 00:52:00+10:00,0,2,2,Low,1.8,0,52,Monday,False
1,2026-08-03 00:56:00+10:00,1,0,1,Low,1.6,0,56,Monday,False
1,2026-08-03 00:58:00+10:00,2,0,2,Low,1.8,0,58,Monday,False
1,2026-08-03 01:01:00+10:00,0,1,1,Low,1.6,1,1,Monday,False
1,2026-08-03 01:15:00+10:00,1,0,1,Low,1.4,1,15,Monday,False
1,2026-08-03 01:17:00+10:00,1,0,1,Low,1.2,1,17,Monday,False
1,2026-08-03 01:30:00+10:00,1,0,1,Low,1.2,1,30,Monday,False
1,2026-08-03 01:31:00+10:00,0,1,1,Low,1.0,1,31,Monday,False
1,2026-08-03 01:33:00+10:00,1,0,1,Low,1.0,1,33,Monday,False
1,2026-08-03 01:36:00+10:00,1,0,1,Low,1.0,1,36,Monday,False
1,2026-08-03 01:37:00+10:00,0,7,7,Low,2.2,1,37,Monday,False
1,2026-08-03 01:50:00+10:00,0,2,2,Low,2.4,1,50,Monday,False
1,2026-08-03 01:57:00+10:00,6,1,7,Low,3.6,1,57,Monday,False
1,2026-08-03 02:07:00+10:00,0,1,1,Low,3.6,2,7,Monday,False
1,2026-08-03 02:21:00+10:00,1,0,1,Low,3.6,2,21,Monday,False
1,2026-08-03 02:33:00+10:00,1,0,1,Low,2.4,2,33,Monday,False
1,2026-08-03 02:34:00+10:00,0,1,1,Low,2.2,2,34,Monday,False
1,2026-08-03 02:44:00+10:00,0,2,2,Low,1.2,2,44,Monday,False
1,2026-08-03 02:57:00+10:00,0,2,2,Low,1.4,2,57,Monday,False
1,2026-08-03 03:03:00+10:00,0,1,1,Low,1.4,3,3,Monday,False
1,2026-08-03 03:09:00+10:00,1,2,3,Low,1.8,3,9,Monday,False
1,2026-08-03 03:10:00+10:00,0,1,1,Low,1.8,3,10,Monday,False
1,2026-08-03 03:22:00+10:00,1,0,1,Low,1.6,3,22,Monday,False
1,2026-08-03 03:32:00+10:00,1,0,1,Low,1.4,3,32,Monday,False
1,2026-08-03 03:48:00+10:00,0,1,1,Low,1.4,3,48,Monday,False
1,2026-08-03 04:02:00+10:00,0,1,1,Low,1.0,4,2,Monday,False
1,2026-08-03 04:18:00+10:00,2,1,3,Low,1.4,4,18,Monday,False
1,2026-08-03 04:20:00+10:00,0,1,1,Low,1.4,4,20,Monday,False
1,2026-08-03 04:28:00+10:00,1,0,1,Low,1.4,4,28,Monday,False
1,2026-08-03 04:58:00+10:00,2,0,2,Low,1.6,4,58,Monday,False
1,2026-08-03 05:05:00+10:00,0,2,2,Low,1.8,5,5,Monday,False
1,2026-08-03 05:12:00+10:00,1,0,1,Low,1.4,5,12,Monday,False
1,2026-08-03 05:17:00+10:00,1,0,1,Low,1.4,5,17,Monday,False
1,2026-08-03 05:32:00+10:00,0,1,1,Low,1.4,5,32,Monday,False
1,2026-08-03 05:43:00+10:00,0,1,1,Low,1.2,5,43,Monday,False
1,2026-08-03 05:46:00+10:00,2,0,2,Low,1.2,5,46,Monday,False
1,2026-08-03 05:55:00+10:00,0,1,1,Low,1.2,5,55,Monday,False
1,2026-08-03 05:56:00+10:00,1,1,2,Low,1.4,5,56,Monday,False
1,2026-08-03 05:58:00+10:00,0,2,2,Low,1.6,5,58,Monday,False
1,2026-08-03 05:59:00+10:00,0,1,1,Low,1.6,5,59,Monday,False
1,2026-08-03 06:01:00+10:00,1,0,1,Low,1.4,6,1,Monday,False
1,2026-08-03 06:08:00+10:00,1,0,1,Low,1.4,6,8,Monday,False
1,2026-08-03 06:12:00+10:00,1,0,1,Low,1.2,6,12,Monday,False
1,2026-08-03 06:15:00+10:00,1,1,2,Low,1.2,6,15,Monday,False
1,2026-08-03 06:17:00+10:00,1,0,1,Low,1.2,6,17,Monday,False
1,2026-08-03 06:18:00+10:00,1,0,1,Low,1.2,6,18,Monday,False
1,2026-08-03 06:19:00+10:00,1,0,1,Low,1.2,6,19,Monday,False
1,2026-08-03 06:20:00+10:00,1,0,1,Low,1.2,6,20,Monday,False
1,2026-08-03 06:22:00+10:00,1,0,1,Low,1.0,6,22,Monday,False
1,2026-08-03 06:23:00+10:00,0,1,1,Low,1.0,6,23,Monday,False
1,2026-08-03 06:24:00+10:00,3,0,3,Low,1.4,6,24,Monday,False
1,2026-08-03 06:26:00+10:00,3,1,4,Low,2.0,6,26,Monday,False
1,2026-08-03 06:28:00+10:00,0,3,3,Low,2.4,6,28,Monday,False
1,2026-08-03 06:31:00+10:00,1,0,1,Low,2.4,6,31,Monday,False
1,2026-08-03 06:32:00+10:00,1,0,1,Low,2.4,6,32,Monday,False
1,2026-08-03 06:33:00+10:00,3,0,3,Low,2.4,6,33,Monday,False
1,2026-08-03 06:37:00+10:00,0,1,1,Low,1.8,6,37,Monday,False
1,2026-08-03 06:38:00+10:00,1,1,2,Low,1.6,6,38,Monday,False
1,2026-08-03 06:39:00+10:00,0,1,1,Low,1.6,6,39,Monday,False
1,2026-08-03 06:40:00+10:00,1,1,2,Low,1.8,6,40,Monday,False
1,2026-08-03 06:41:00+10:00,2,2,4,Low,2.0,6,41,Monday,False
1,2026-08-03 06:42:00+10:00,2,2,4,Low,2.6,6,42,Monday,False
1,2026-08-03 06:43:00+10:00,0,1,1,Low,2.4,6,43,Monday,False
1,2026-08-03 06:48:00+10:00,0,1,1,Low,2.4,6,48,Monday,False
1,2026-08-03 06:50:00+10:00,0,1,1,Low,2.2,6,50,Monday,False
1,2026-08-03 06:51:00+10:00,1,4,5,Low,2.4,6,51,Monday,False
1,2026-08-03 06:52:00+10:00,0,1,1,Low,1.8,6,52,Monday,False
1,2026-08-03 06:53:00+10:00,1,1,2,Low,2.0,6,53,Monday,False
1,2026-08-03 06:54:00+10:00,0,1,1,Low,2.0,6,54,Monday,False
1,2026-08-03 06:55:00+10:00,0,1,1,Low,2.0,6,55,Monday,False
1,2026-08-03 06:56:00+10:00,2,0,2,Low,1.4,6,56,Monday,False
1,2026-08-03 06:58:00+10:00,1,1,2,Low,1.6,6,58,Monday,False
1,2026-08-03 06:59:00+10:00,0,2,2,Low,1.6,6,59,Monday,False
1,2026-08-03 07:01:00+10:00,0,6,6,Low,2.6,7,1,Monday,False
1,2026-08-03 07:03:00+10:00,0,2,2,Low,2.8,7,3,Monday,False
1,2026-08-03 07:04:00+10:00,3,0,3,Low,3.0,7,4,Monday,False
1,2026-08-03 07:05:00+10:00,0,1,1,Low,2.8,7,5,Monday,False
1,2026-08-03 07:06:00+10:00,0,1,1,Low,2.6,7,6,Monday,False
1,2026-08-03 07:08:00+10:00,1,5,6,Low,2.6,7,8,Monday,False
1,2026-08-03 07:09:00+10:00,1,0,1,Low,2.4,7,9,Monday,False
1,2026-08-03 07:10:00+10:00,1,0,1,Low,2.0,7,10,Monday,False
1,2026-08-03 07:11:00+10:00,4,1,5,Low,2.8,7,11,Monday,False
1,2026-08-03 07:16:00+10:00,0,1,1,Low,2.8,7,16,Monday,False
1,2026-08-03 07:18:00+10:00,1,0,1,Low,1.8,7,18,Monday,False
1,2026-08-03 07:20:00+10:00,1,2,3,Low,2.2,7,20,Monday,False
1,2026-08-03 07:21:00+10:00,2,0,2,Low,2.4,7,21,Monday,False
1,2026-08-03 07:23:00+10:00,0,1,1,Low,1.6,7,23,Monday,False
1,2026-08-03 07:24:00+10:00,1,1,2,Low,1.8,7,24,Monday,False
1,2026-08-03 07:25:00+10:00,1,3,4,Low,2.4,7,25,Monday,False
1,2026-08-03 07:26:00+10:00,1,0,1,Low,2.0,7,26,Monday,False
1,2026-08-03 07:28:00+10:00,1,0,1,Low,1.8,7,28,Monday,False
1,2026-08-03 07:29:00+10:00,1,0,1,Low,1.8,7,29,Monday,False
1,2026-08-03 07:30:00+10:00,1,1,2,Low,1.8,7,30,Monday,False
1,2026-08-03 07:31:00+10:00,2,1,3,Low,1.6,7,31,Monday,False
1,2026-08-03 07:32:00+10:00,0,4,4,Low,2.2,7,32,Monday,False
1,2026-08-03 07:33:00+10:00,0,1,1,Low,2.2,7,33,Monday,False
1,2026-08-03 07:35:00+10:00,0,1,1,Low,2.2,7,35,Monday,False
1,2026-08-03 07:36:00+10:00,2,4,6,Low,3.0,7,36,Monday,False
1,2026-08-03 07:37:00+10:00,2,2,4,Low,3.2,7,37,Monday,False
1,2026-08-03 07:38:00+10:00,1,1,2,Low,2.8,7,38,Monday,False
1,2026-08-03 07:39:00+10:00,0,3,3,Low,3.2,7,39,Monday,False
1,2026-08-03 07:40:00+10:00,2,1,3,Low,3.6,7,40,Monday,False
1,2026-08-03 07:41:00+10:00,3,1,4,Low,3.2,7,41,Monday,False
1,2026-08-03 07:42:00+10:00,1,1,2,Low,2.8,7,42,Monday,False
1,2026-08-03 07:43:00+10:00,3,4,7,Low,3.8,7,43,Monday,False
1,2026-08-03 07:44:00+10:00,1,2,3,Low,3.8,7,44,Monday,False
1,2026-08-03 07:45:00+10:00,1,0,1,Low,3.4,7,45,Monday,False
1,2026-08-03 07:46:00+10:00,4,3,7,Low,4.0,7,46,Monday,False
1,2026-08-03 07:47:00+10:00,3,3,6,Low,4.8,7,47,Monday,False
1,2026-08-03 07:48:00+10:00,7,5,12,Low,5.8,7,48,Monday,False
1,2026-08-03 07:49:00+10:00,0,1,1,Low,5.4,7,49,Monday,False
1,2026-08-03 07:50:00+10:00,2,0,2,Low,5.6,7,50,Monday,False
1,2026-08-03 07:51:00+10:00,1,3,4,Low,5.0,7,51,Monday,False
1,2026-08-03 07:52:00+10:00,3,1,4,Low,4.6,7,52,Monday,False
1,2026-08-03 07:53:00+10:00,6,1,7,Low,3.6,7,53,Monday,False
1,2026-08-03 07:54:00+10:00,0,3,3,Low,4.0,7,54,Monday,False
1,2026-08-03 07:55:00+10:00,6,1,7,Low,5.0,7,55,Monday,False
1,2026-08-03 07:56:00+10:00,5,2,7,Low,5.6,7,56,Monday,False
1,2026-08-03 07:57:00+10:00,0,4,4,Low,5.6,7,57,Monday,False
1,2026-08-03 07:58:00+10:00,1,3,4,Low,5.0,7,58,Monday,False
1,2026-08-03 07:59:00+10:00,4,5,9,Low,6.2,7,59,Monday,False
1,2026-08-03 08:00:00+10:00,1,0,1,Low,5.0,8,0,Monday,False
1,2026-08-03 08:01:00+10:00,2,4,6,Low,4.8,8,1,Monday,False
1,2026-08-03 08:02:00+10:00,1,2,3,Low,4.6,8,2,Monday,False
1,2026-08-03 08:03:00+10:00,1,3,4,Low,4.6,8,3,Monday,False
1,2026-08-03 08:04:00+10:00,2,3,5,Low,3.8,8,4,Monday,False
1,2026-08-03 08:05:00+10:00,4,3,7,Low,5.0,8,5,Monday,False
1,2026-08-03 08:06:00+10:00,7,2,9,Low,5.6,8,6,Monday,False
1,2026-08-03 08:07:00+10:00,0,2,2,Low,5.4,8,7,Monday,False
1,2026-08-03 08:08:00+10:00,1,4,5,Low,5.6,8,8,Monday,False
1,2026-08-03 08:09:00+10:00,1,5,6,Low,5.8,8,9,Monday,False
1,2026-08-03 08:10:00+10:00,3,1,4,Low,5.2,8,10,Monday,False
1,2026-08-03 08:11:00+10:00,4,8,12,Low,5.8,8,11,Monday,False
1,2026-08-03 08:12:00+10:00,2,1,3,Low,6.0,8,12,Monday,False
1,2026-08-03 08:13:00+10:00,0,1,1,Low,5.2,8,13,Monday,False
1,2026-08-03 08:14:00+10:00,4,5,9,Low,5.8,8,14,Monday,False
1,2026-08-03 08:15:00+10:00,5,4,9,Low,6.8,8,15,Monday,False
1,2026-08-03 08:16:00+10:00,4,3,7,Low,5.8,8,16,Monday,False
1,2026-08-03 08:17:00+10:00,3,7,10,Low,7.2,8,17,Monday,False
1,2026-08-03 08:18:00+10:00,5,3,8,Low,8.6,8,18,Monday,False
1,2026-08-03 08:19:00+10:00,2,0,2,Low,7.2,8,19,Monday,False
1,2026-08-03 08:20:00+10:00,2,3,5,Low,6.4,8,20,Monday,False
1,2026-08-03 08:21:00+10:00,2,4,6,Low,6.2,8,21,Monday,False
1,2026-08-03 08:22:00+10:00,5,0,5,Low,5.2,8,22,Monday,False
1,2026-08-03 08:23:00+10:00,0,8,8,Low,5.2,8,23,Monday,False
1,2026-08-03 08:24:00+10:00,4,0,4,Low,5.6,8,24,Monday,False
1,2026-08-03 08:25:00+10:00,4,5,9,Low,6.4,8,25,Monday,False
1,2026-08-03 08:26:00+10:00,1,7,8,Low,6.8,8,26,Monday,False
1,2026-08-03 08:27:00+10:00,5,5,10,Low,7.8,8,27,Monday,False
1,2026-08-03 08:28:00+10:00,4,2,6,Low,7.4,8,28,Monday,False
1,2026-08-03 08:29:00+10:00,2,3,5,Low,7.6,8,29,Monday,False
1,2026-08-03 08:30:00+10:00,1,1,2,Low,6.2,8,30,Monday,False
1,2026-08-03 08:31:00+10:00,7,2,9,Low,6.4,8,31,Monday,False
1,2026-08-03 08:32:00+10:00,6,1,7,Low,5.8,8,32,Monday,False
1,2026-08-03 08:33:00+10:00,5,2,7,Low,6.0,8,33,Monday,False
1,2026-08-03 08:34:00+10:00,1,4,5,Low,6.0,8,34,Monday,False
1,2026-08-03 08:35:00+10:00,2,1,3,Low,6.2,8,35,Monday,False
1,2026-08-03 08:36:00+10:00,0,4,4,Low,5.2,8,36,Monday,False
1,2026-08-03 08:37:00+10:00,4,6,10,Low,5.8,8,37,Monday,False
1,2026-08-03 08:38:00+10:00,3,2,5,Low,5.4,8,38,Monday,False
1,2026-08-03 08:39:00+10:00,8,7,15,Low,7.4,8,39,Monday,False
1,2026-08-03 08:40:00+10:00,5,2,7,Low,8.2,8,40,Monday,False
1,2026-08-03 08:41:00+10:00,1,5,6,Low,8.6,8,41,Monday,False
1,2026-08-03 08:42:00+10:00,3,9,12,Low,9.0,8,42,Monday,False
1,2026-08-03 08:43:00+10:00,2,9,11,Low,10.2,8,43,Monday,False
1,2026-08-03 08:44:00+10:00,6,4,10,Low,9.2,8,44,Monday,False
1,2026-08-03 08:45:00+10:00,8,5,13,Low,10.4,8,45,Monday,False
1,2026-08-03 08:46:00+10:00,2,2,4,Low,10.0,8,46,Monday,False
1,2026-08-03 08:47:00+10:00,6,8,14,Low,10.4,8,47,Monday,False
1,2026-08-03 08:48:00+10:00,3,3,6,Low,9.4,8,48,Monday,False
1,2026-08-03 08:49:00+10:00,5,8,13,Low,10.0,8,49,Monday,False
1,2026-08-03 08:50:00+10:00,3,9,12,Low,9.8,8,50,Monday,False
1,2026-08-03 08:51:00+10:00,2,5,7,Low,10.4,8,51,Monday,False
1,2026-08-03 08:52:00+10:00,7,2,9,Low,9.4,8,52,Monday,False
1,2026-08-03 08:53:00+10:00,7,3,10,Low,10.2,8,53,Monday,False
1,2026-08-03 08:54:00+10:00,4,2,6,Low,8.8,8,54,Monday,False
1,2026-08-03 08:55:00+10:00,3,3,6,Low,7.6,8,55,Monday,False
1,2026-08-03 08:56:00+10:00,3,3,6,Low,7.4,8,56,Monday,False
1,2026-08-03 08:57:00+10:00,3,1,4,Low,6.4,8,57,Monday,False
1,2026-08-03 08:58:00+10:00,8,5,13,Low,7.0,8,58,Monday,False
1,2026-08-03 08:59:00+10:00,0,3,3,Low,6.4,8,59,Monday,False
1,2026-08-03 09:00:00+10:00,1,4,5,Low,6.2,9,0,Monday,False
1,2026-08-03 09:01:00+10:00,3,0,3,Low,5.6,9,1,Monday,False
1,2026-08-03 09:02:00+10:00,1,2,3,Low,5.4,9,2,Monday,False
1,2026-08-03 09:03:00+10:00,4,1,5,Low,3.8,9,3,Monday,False
1,2026-08-03 09:04:00+10:00,2,3,5,Low,4.2,9,4,Monday,False
1,2026-08-03 09:05:00+10:00,0,2,2,Low,3.6,9,5,Monday,False
1,2026-08-03 09:06:00+10:00,5,1,6,Low,4.2,9,6,Monday,False
1,2026-08-03 09:08:00+10:00,5,10,15,Low,6.6,9,8,Monday,False
1,2026-08-03 09:09:00+10:00,4,3,7,Low,7.0,9,9,Monday,False
1,2026-08-03 09:10:00+10:00,1,3,4,Low,6.8,9,10,Monday,False
1,2026-08-03 09:11:00+10:00,2,2,4,Low,7.2,9,11,Monday,False
1,2026-08-03 09:12:00+10:00,5,2,7,Low,7.4,9,12,Monday,False
1,2026-08-03 09:13:00+10:00,4,5,9,Low,6.2,9,13,Monday,False
1,2026-08-03 09:14:00+10:00,6,4,10,Low,6.8,9,14,Monday,False
1,2026-08-03 09:15:00+10:00,3,0,3,Low,6.6,9,15,Monday,False
1,2026-08-03 09:16:00+10:00,2,1,3,Low,6.4,9,16,Monday,False
1,2026-08-03 09:17:00+10:00,2,5,7,Low,6.4,9,17,Monday,False
1,2026-08-03 09:18:00+10:00,5,2,7,Low,6.0,9,18,Monday,False
1,2026-08-03 09:19:00+10:00,8,3,11,Low,6.2,9,19,Monday,False
1,2026-08-03 09:20:00+10:00,1,1,2,Low,6.0,9,20,Monday,False
1,2026-08-03 09:21:00+10:00,2,5,7,Low,6.8,9,21,Monday,False
1,2026-08-03 09:22:00+10:00,2,12,14,Low,8.2,9,22,Monday,False
1,2026-08-03 09:23:00+10:00,4,10,14,Low,9.6,9,23,Monday,False
1,2026-08-03 09:24:00+10:00,6,4,10,Low,9.4,9,24,Monday,False
1,2026-08-03 09:25:00+10:00,2,4,6,Low,10.2,9,25,Monday,False
1,2026-08-03 09:26:00+10:00,2,7,9,Low,10.6,9,26,Monday,False
1,2026-08-03 09:27:00+10:00,8,6,14,Low,10.6,9,27,Monday,False
1,2026-08-03 09:28:00+10:00,6,0,6,Low,9.0,9,28,Monday,False
1,2026-08-03 09:29:00+10:00,7,5,12,Low,9.4,9,29,Monday,False
1,2026-08-03 09:30:00+10:00,5,3,8,Low,9.8,9,30,Monday,False
1,2026-08-03 09:31:00+10:00,4,7,11,Low,10.2,9,31,Monday,False
1,2026-08-03 09:32:00+10:00,5,7,12,Low,9.8,9,32,Monday,False
1,2026-08-03 09:33:00+10:00,10,7,17,Low,12.0,9,33,Monday,False
1,2026-08-03 09:34:00+10:00,9,2,11,Low,11.8,9,34,Monday,False
1,2026-08-03 09:35:00+10:00,4,7,11,Low,12.4,9,35,Monday,False
1,2026-08-03 09:36:00+10:00,6,5,11,Low,12.4,9,36,Monday,False
1,2026-08-03 09:37:00+10:00,7,3,10,Low,12.0,9,37,Monday,False
1,2026-08-03 09:38:00+10:00,3,6,9,Low,10.4,9,38,Monday,False
1,2026-08-03 09:39:00+10:00,1,5,6,Low,9.4,9,39,Monday,False
1,2026-08-03 09:40:00+10:00,10,5,15,Low,10.2,9,40,Monday,False
1,2026-08-03 09:41:00+10:00,10,6,16,Low,11.2,9,41,Monday,False
1,2026-08-03 09:42:00+10:00,5,1,6,Low,10.4,9,42,Monday,False
1,2026-08-03 09:43:00+10:00,6,7,13,Low,11.2,9,43,Monday,False
1,2026-08-03 09:44:00+10:00,3,14,17,Low,13.4,9,44,Monday,False
1,2026-08-03 09:45:00+10:00,3,3,6,Low,11.6,9,45,Monday,False
1,2026-08-03 09:46:00+10:00,1,4,5,Low,9.4,9,46,Monday,False
1,2026-08-03 09:47:00+10:00,4,3,7,Low,9.6,9,47,Monday,False
1,2026-08-03 09:48:00+10:00,5,12,17,Low,10.4,9,48,Monday,False
1,2026-08-03 09:49:00+10:00,2,7,9,Low,8.8,9,49,Monday,False
1,2026-08-03 09:50:00+10:00,6,16,22,Low,12.0,9,50,Monday,False
1,2026-08-03 09:51:00+10:00,3,9,12,Low,13.4,9,51,Monday,False
1,2026-08-03 09:52:00+10:00,10,9,19,Low,15.8,9,52,Monday,False
1,2026-08-03 09:53:00+10:00,5,17,22,Low,16.8,9,53,Monday,False
1,2026-08-03 09:54:00+10:00,6,5,11,Low,17.2,9,54,Monday,False
1,2026-08-03 09:55:00+10:00,11,8,19,Low,16.6,9,55,Monday,False
1,2026-08-03 09:56:00+10:00,2,5,7,Low,15.6,9,56,Monday,False
1,2026-08-03 09:57:00+10:00,4,5,9,Low,13.6,9,57,Monday,False
1,2026-08-03 09:58:00+10:00,7,5,12,Low,11.6,9,58,Monday,False
1,2026-08-03 09:59:00+10:00,3,4,7,Low,10.8,9,59,Monday,False
1,2026-08-03 10:00:00+10:00,5,6,11,Low,9.2,10,0,Monday,False
1,2026-08-03 10:01:00+10:00,6,2,8,Low,9.4,10,1,Monday,False
1,2026-08-03 10:02:00+10:00,6,3,9,Low,9.4,10,2,Monday,False
1,2026-08-03 10:03:00+10:00,3,13,16,Low,10.2,10,3,Monday,False
1,2026-08-03 10:04:00+10:00,5,2,7,Low,10.2,10,4,Monday,False
1,2026-08-03 10:05:00+10:00,6,5,11,Low,10.2,10,5,Monday,False
1,2026-08-03 10:06:00+10:00,2,4,6,Low,9.8,10,6,Monday,False
1,2026-08-03 10:07:00+10:00,5,7,12,Low,10.4,10,7,Monday,False
1,2026-08-03 10:08:00+10:00,13,9,22,Low,11.6,10,8,Monday,False
1,2026-08-03 10:09:00+10:00,8,5,13,Low,12.8,10,9,Monday,False
1,2026-08-03 10:10:00+10:00,4,4,8,Low,12.2,10,10,Monday,False
1,2026-08-03 10:11:00+10:00,3,8,11,Low,13.2,10,11,Monday,False
1,2026-08-03 10:12:00+10:00,7,3,10,Low,12.8,10,12,Monday,False
1,2026-08-03 10:13:00+10:00,8,6,14,Low,11.2,10,13,Monday,False
1,2026-08-03 10:14:00+10:00,7,5,12,Low,11.0,10,14,Monday,False
1,2026-08-03 10:15:00+10:00,3,5,8,Low,11.0,10,15,Monday,False
1,2026-08-03 10:16:00+10:00,3,5,8,Low,10.4,10,16,Monday,False
1,2026-08-03 10:17:00+10:00,11,2,13,Low,11.0,10,17,Monday,False
1,2026-08-03 10:18:00+10:00,6,2,8,Low,9.8,10,18,Monday,False
1,2026-08-03 10:19:00+10:00,2,6,8,Low,9.0,10,19,Monday,False
1,2026-08-03 10:20:00+10:00,2,6,8,Low,9.0,10,20,Monday,False
1,2026-08-03 10:21:00+10:00,2,6,8,Low,9.0,10,21,Monday,False
1,2026-08-03 10:22:00+10:00,6,4,10,Low,8.4,10,22,Monday,False
1,2026-08-03 10:23:00+10:00,3,8,11,Low,9.0,10,23,Monday,False
1,2026-08-03 10:24:00+10:00,3,5,8,Low,9.0,10,24,Monday,False
1,2026-08-03 10:25:00+10:00,6,3,9,Low,9.2,10,25,Monday,False
1,2026-08-03 10:26:00+10:00,5,6,11,Low,9.8,10,26,Monday,False
1,2026-08-03 10:27:00+10:00,3,5,8,Low,9.4,10,27,Monday,False
1,2026-08-03 10:28:00+10:00,6,3,9,Low,9.0,10,28,Monday,False
1,2026-08-03 10:29:00+10:00,2,6,8,Low,9.0,10,29,Monday,False
1,2026-08-03 10:30:00+10:00,8,4,12,Low,9.6,10,30,Monday,False
1,2026-08-03 10:31:00+10:00,5,13,18,Low,11.0,10,31,Monday,False
1,2026-08-03 10:32:00+10:00,6,4,10,Low,11.4,10,32,Monday,False
1,2026-08-03 10:33:00+10:00,13,7,20,Low,13.6,10,33,Monday,False
1,2026-08-03 10:34:00+10:00,4,9,13,Low,14.6,10,34,Monday,False
1,2026-08-03 10:35:00+10:00,2,12,14,Low,15.0,10,35,Monday,False
1,2026-08-03 10:36:00+10:00,4,0,4,Low,12.2,10,36,Monday,False
1,2026-08-03 10:37:00+10:00,7,14,21,Low,14.4,10,37,Monday,False
1,2026-08-03 10:38:00+10:00,7,4,11,Low,12.6,10,38,Monday,False
1,2026-08-03 10:39:00+10:00,16,9,25,Low,15.0,10,39,Monday,False
1,2026-08-03 10:40:00+10:00,5,2,7,Low,13.6,10,40,Monday,False
1,2026-08-03 10:41:00+10:00,8,5,13,Low,15.4,10,41,Monday,False
1,2026-08-03 10:42:00+10:00,8,10,18,Low,14.8,10,42,Monday,False
1,2026-08-03 10:43:00+10:00,6,10,16,Low,15.8,10,43,Monday,False
1,2026-08-03 10:44:00+10:00,11,8,19,Low,14.6,10,44,Monday,False
1,2026-08-03 10:45:00+10:00,6,7,13,Low,15.8,10,45,Monday,False
1,2026-08-03 10:46:00+10:00,3,6,9,Low,15.0,10,46,Monday,False
1,2026-08-03 10:47:00+10:00,12,10,22,Low,15.8,10,47,Monday,False
1,2026-08-03 10:48:00+10:00,7,7,14,Low,15.4,10,48,Monday,False
1,2026-08-03 10:49:00+10:00,5,2,7,Low,13.0,10,49,Monday,False
1,2026-08-03 10:50:00+10:00,10,7,17,Low,13.8,10,50,Monday,False
1,2026-08-03 10:51:00+10:00,10,6,16,Low,15.2,10,51,Monday,False
1,2026-08-03 10:52:00+10:00,7,5,12,Low,13.2,10,52,Monday,False
1,2026-08-03 10:53:00+10:00,6,7,13,Low,13.0,10,53,Monday,False
1,2026-08-03 10:54:00+10:00,6,11,17,Low,15.0,10,54,Monday,False
1,2026-08-03 10:55:00+10:00,10,14,24,Low,16.4,10,55,Monday,False
1,2026-08-03 10:56:00+10:00,15,13,28,Low,18.8,10,56,Monday,False
1,2026-08-03 10:57:00+10:00,6,7,13,Low,19.0,10,57,Monday,False
1,2026-08-03 10:58:00+10:00,5,8,13,Low,19.0,10,58,Monday,False
1,2026-08-03 10:59:00+10:00,5,11,16,Low,18.8,10,59,Monday,False
1,2026-08-03 11:00:00+10:00,5,10,15,Low,17.0,11,0,Monday,False
1,2026-08-03 11:01:00+10:00,4,12,16,Low,14.6,11,1,Monday,False
1,2026-08-03 11:02:00+10:00,11,6,17,Low,15.4,11,2,Monday,False
1,2026-08-03 11:03:00+10:00,5,9,14,Low,15.6,11,3,Monday,False
1,2026-08-03 11:04:00+10:00,7,6,13,Low,15.0,11,4,Monday,False
1,2026-08-03 11:05:00+10:00,9,11,20,Low,16.0,11,5,Monday,False
1,2026-08-03 11:06:00+10:00,9,8,17,Low,16.2,11,6,Monday,False
1,2026-08-03 11:07:00+10:00,10,7,17,Low,16.2,11,7,Monday,False
1,2026-08-03 11:08:00+10:00,9,7,16,Low,16.6,11,8,Monday,False
